date,date_string,last_transaction_price,max_price,min_price,avg_price,percentage,profit,total_profit,company_code,scaled
2017-11-15,15.11.2017,2715.0,"2.750,00","2.715,00","2.718,12","-0,13",410,1.114.428,KMB,0.021696520716497195
2017-11-16,16.11.2017,2700.0,"2.715,00","2.699,00","2.701,79","-0,60",2.201,5.946.639,KMB,0.021576517836428073
2017-11-17,17.11.2017,2701.0,"2.701,00","2.701,00","2.701,00","-0,03",30,81.030,KMB,0.02158451802843268
2017-11-20,20.11.2017,2700.0,"2.700,00","2.700,00","2.700,00","-0,04",390,1.053.000,KMB,0.021576517836428073
2017-11-21,21.11.2017,2700.0,"2.700,00","2.700,00","2.700,00","0,00",137,369.900,KMB,0.021576517836428073
2017-11-22,22.11.2017,2661.0,"2.700,00","2.661,00","2.697,06","-0,11",411,1.108.491,KMB,0.021264510348248358
2017-11-23,23.11.2017,2652.0,"2.680,00","2.652,00","2.664,47","-1,21",349,929.900,KMB,0.021192508620206885
2017-11-24,24.11.2017,2630.0,"2.652,00","2.629,00","2.630,26","-1,28",4.020,10.573.631,KMB,0.021016504396105504
2017-11-28,28.11.2017,2650.0,"2.650,00","2.650,00","2.650,00","0,75",200,530.000,KMB,0.02117650823619767
2017-11-29,29.11.2017,2710.0,"2.710,00","2.650,00","2.698,09","1,81",282,760.861,KMB,0.021656519756474153
2017-11-30,30.11.2017,2750.0,"2.750,00","2.700,00","2.749,38","1,90",810,2.227.000,KMB,0.02197652743665848
2017-12-01,01.12.2017,2700.0,"2.702,00","2.700,00","2.700,11","-1,79",738,1.992.680,KMB,0.021576517836428073
2017-12-04,04.12.2017,2700.0,"2.702,00","2.700,00","2.700,40","0,01",1.101,2.973.140,KMB,0.021576517836428073
2017-12-05,05.12.2017,2689.0,"2.690,00","2.689,00","2.689,48","-0,40",151,406.111,KMB,0.021488515724377384
2017-12-06,06.12.2017,2680.0,"2.680,00","2.661,00","2.674,37","-0,56",545,1.457.529,KMB,0.02141651399633591
2017-12-07,07.12.2017,2700.0,"2.700,00","2.661,00","2.694,64","0,76",1.794,4.834.189,KMB,0.021576517836428073
2017-12-11,11.12.2017,2700.0,"2.700,00","2.680,00","2.698,87","0,16",852,2.299.440,KMB,0.021576517836428073
2017-12-12,12.12.2017,2699.0,"2.699,00","2.698,00","2.698,99","0,00",449,1.211.846,KMB,0.021568517644423465
2017-12-13,13.12.2017,2699.0,"2.699,00","2.667,00","2.696,57","-0,09",196,528.527,KMB,0.021568517644423465
2017-12-14,14.12.2017,2700.0,"2.700,00","2.660,00","2.699,81","0,12",15.043,40.613.244,KMB,0.021576517836428073
2017-12-15,15.12.2017,2700.0,"2.700,00","2.700,00","2.700,00","0,01",177,477.900,KMB,0.021576517836428073
2017-12-18,18.12.2017,2703.0,"2.729,00","2.700,00","2.705,47","0,20",90,243.492,KMB,0.0216005184124419
2017-12-19,19.12.2017,2704.0,"2.704,00","2.704,00","2.704,00","-0,05",520,1.406.080,KMB,0.021608518604446507
2017-12-20,20.12.2017,2715.0,"2.750,00","2.703,00","2.719,75","0,58",569,1.547.539,KMB,0.021696520716497195
2017-12-21,21.12.2017,2708.0,"2.708,00","2.705,00","2.707,00","-0,47",15,40.605,KMB,0.021640519372464938
2017-12-22,22.12.2017,2710.0,"2.711,00","2.710,00","2.710,19","0,12",185,501.386,KMB,0.021656519756474153
2017-12-25,25.12.2017,2710.0,"2.711,00","2.708,00","2.710,31","0,00",103,279.162,KMB,0.021656519756474153
2017-12-26,26.12.2017,2705.0,"2.710,00","2.705,00","2.707,05","-0,12",165,446.664,KMB,0.021616518796451115
2017-12-27,27.12.2017,2710.0,"2.711,00","2.705,00","2.706,17","-0,03",618,1.672.415,KMB,0.021656519756474153
2017-12-28,28.12.2017,2779.0,"2.780,00","2.740,00","2.758,15","1,92",811,2.236.857,KMB,0.022208533004792114
2018-01-02,02.1.2018,2761.0,"2.761,00","2.760,00","2.760,78","0,10",64,176.690,KMB,0.022064529548709168
2018-01-03,03.1.2018,2851.0,"2.851,00","2.800,00","2.848,33","3,17",1.281,3.648.712,KMB,0.022784546829123897
2018-01-04,04.1.2018,2950.0,"2.950,00","2.899,00","2.909,68","2,15",1.184,3.445.060,KMB,0.0235765658375801
2018-01-05,05.1.2018,2994.0,"3.000,00","2.950,00","2.986,67","2,65",1.229,3.670.622,KMB,0.023928574285782857
2018-01-09,09.1.2018,2950.0,"2.990,00","2.949,00","2.953,86","-1,10",503,1.485.790,KMB,0.0235765658375801
2018-01-10,10.1.2018,2950.0,"2.950,00","2.949,00","2.949,83","-0,14",763,2.250.719,KMB,0.0235765658375801
2018-01-11,11.1.2018,2950.0,"2.950,00","2.949,00","2.949,75","0,00",202,595.850,KMB,0.0235765658375801
2018-01-12,12.1.2018,3050.0,"3.050,00","2.950,00","3.011,07","2,08",3.892,11.719.088,KMB,0.024376585038040913
2018-01-15,15.1.2018,3030.0,"3.030,00","3.000,00","3.027,10","0,53",62,187.680,KMB,0.02421658119794875
2018-01-16,16.1.2018,3100.0,"3.100,00","3.011,00","3.062,80","1,18",535,1.638.600,KMB,0.024776594638271317
2018-01-17,17.1.2018,3154.0,"3.154,00","3.102,00","3.146,85","2,74",1.152,3.625.166,KMB,0.025208605006520154
2018-01-18,18.1.2018,3154.0,"3.154,00","3.150,00","3.152,12","0,17",3.263,10.285.353,KMB,0.025208605006520154
2018-01-22,22.1.2018,3140.0,"3.140,00","3.090,00","3.135,87","-0,52",565,1.771.767,KMB,0.025096602318455643
2018-01-23,23.1.2018,3080.0,"3.090,00","3.080,00","3.080,48","-1,77",420,1.293.800,KMB,0.024616590798179155
2018-01-24,24.1.2018,3100.0,"3.100,00","3.080,00","3.094,21","0,45",367,1.135.576,KMB,0.024776594638271317
2018-01-25,25.1.2018,3150.0,"3.150,00","3.100,00","3.139,25","1,46",510,1.601.016,KMB,0.025176604238501724
2018-01-26,26.1.2018,3220.0,"3.300,00","3.220,00","3.251,12","3,56",1.340,4.356.507,KMB,0.025736617678824292
2018-01-29,29.1.2018,3249.0,"3.252,00","3.240,00","3.250,11","-0,03",4.379,14.232.237,KMB,0.025968623246957926
2018-01-30,30.1.2018,3300.0,"3.347,00","3.250,00","3.286,72","1,13",5.211,17.127.084,KMB,0.02637663303919294
2018-01-31,31.1.2018,3370.0,"3.385,00","3.300,00","3.346,26","1,81",1.887,6.314.389,KMB,0.026936646479515505
2018-02-01,01.2.2018,3389.0,"3.400,00","3.360,00","3.386,88","1,21",519,1.757.793,KMB,0.027088650127603062
2018-02-02,02.2.2018,3400.0,"3.400,00","3.385,00","3.396,37","0,28",417,1.416.287,KMB,0.02717665223965375
2018-02-05,05.2.2018,3390.0,"3.400,00","3.351,00","3.392,27","-0,12",237,803.967,KMB,0.02709665031960767
2018-02-06,06.2.2018,3291.0,"3.352,00","3.291,00","3.316,45","-2,24",892,2.958.274,KMB,0.026304631311151468
2018-02-07,07.2.2018,3250.0,"3.250,00","3.221,00","3.248,01","-2,06",840,2.728.330,KMB,0.025976623438962534
2018-02-08,08.2.2018,3205.0,"3.250,00","3.200,00","3.236,24","-0,36",634,2.051.777,KMB,0.02561661479875517
2018-02-09,09.2.2018,3200.0,"3.250,00","3.200,00","3.205,07","-0,96",1.616,5.179.393,KMB,0.025576613838732127
2018-02-12,12.2.2018,3298.0,"3.298,00","3.201,00","3.244,38","1,23",463,1.502.149,KMB,0.02636063265518372
2018-02-13,13.2.2018,3400.0,"3.400,00","3.300,00","3.345,59","3,12",3.790,12.679.790,KMB,0.02717665223965375
2018-02-14,14.2.2018,3390.0,"3.390,00","3.301,00","3.351,10","0,16",1.479,4.956.282,KMB,0.02709665031960767
2018-02-15,15.2.2018,3369.0,"3.370,00","3.301,00","3.345,51","-0,17",421,1.408.460,KMB,0.026928646287510898
2018-02-16,16.2.2018,3360.0,"3.360,00","3.306,00","3.323,14","-0,67",762,2.532.230,KMB,0.026856644559469425
2018-02-19,19.2.2018,3385.0,"3.400,00","3.350,00","3.397,19","2,23",3.732,12.678.323,KMB,0.027056649359584628
2018-02-20,20.2.2018,3394.0,"3.396,00","3.371,00","3.389,73","-0,22",212,718.622,KMB,0.0271286510876261
2018-02-21,21.2.2018,3300.0,"3.380,00","3.300,00","3.356,57","-0,98",761,2.554.351,KMB,0.02637663303919294
2018-02-22,22.2.2018,3350.0,"3.356,00","3.350,00","3.355,14","-0,04",70,234.860,KMB,0.026776642639423344
2018-02-23,23.2.2018,3379.0,"3.379,00","3.350,00","3.350,61","-0,14",739,2.476.099,KMB,0.027008648207556978
2018-02-26,26.2.2018,3356.0,"3.379,00","3.355,00","3.357,88","0,22",640,2.149.040,KMB,0.026824643791450994
2018-02-27,27.2.2018,3356.0,"3.356,00","3.356,00","3.356,00","-0,06",6,20.136,KMB,0.026824643791450994
2018-02-28,28.2.2018,3380.0,"3.380,00","3.360,00","3.377,58","0,64",442,1.492.890,KMB,0.02701664839956159
2018-03-01,01.3.2018,3400.0,"3.401,00","3.400,00","3.400,12","0,67",1.684,5.725.800,KMB,0.02717665223965375
2018-03-02,02.3.2018,3450.0,"3.500,00","3.400,00","3.435,42","1,04",192,659.600,KMB,0.027576661839884154
2018-03-05,05.3.2018,3501.0,"3.501,00","3.406,00","3.496,40","1,78",1.597,5.583.753,KMB,0.02798467163211917
2018-03-06,06.3.2018,3650.0,"3.846,00","3.600,00","3.603,89","3,07",1.340,4.829.217,KMB,0.029176700240805778
2018-03-07,07.3.2018,3800.0,"3.928,00","3.712,00","3.819,65","5,99",1.124,4.293.288,KMB,0.030376729041496995
2018-03-08,08.3.2018,3706.0,"3.771,00","3.706,00","3.720,96","-2,58",765,2.846.532,KMB,0.02962471099306383
2018-03-09,09.3.2018,3800.0,"3.800,00","3.750,00","3.762,16","1,11",1.425,5.361.073,KMB,0.030376729041496995
2018-03-12,12.3.2018,3800.0,"3.849,00","3.799,00","3.818,51","1,50",3.265,12.467.426,KMB,0.030376729041496995
2018-03-13,13.3.2018,3760.0,"3.799,00","3.752,00","3.784,34","-0,89",895,3.386.985,KMB,0.03005672136131267
2018-03-14,14.3.2018,3850.0,"3.900,00","3.850,00","3.867,61","2,20",2.747,10.624.322,KMB,0.0307767386417274
2018-03-15,15.3.2018,3865.0,"3.899,00","3.850,00","3.880,75","0,34",2.111,8.192.256,KMB,0.03089674152179652
2018-03-16,16.3.2018,3880.0,"3.898,00","3.875,00","3.883,57","0,07",1.941,7.538.017,KMB,0.031016744401865644
2018-03-19,19.3.2018,3870.0,"3.870,00","3.870,00","3.870,00","-0,35",181,700.470,KMB,0.030936742481819563
2018-03-20,20.3.2018,3830.0,"3.880,00","3.802,00","3.823,50","-1,20",1.426,5.452.314,KMB,0.030616734801635237
2018-03-21,21.3.2018,3750.0,"3.870,00","3.709,00","3.757,68","-1,72",3.557,13.366.060,KMB,0.029976719441266588
2018-03-22,22.3.2018,3729.0,"3.750,00","3.700,00","3.707,37","-1,34",2.946,10.921.913,KMB,0.02980871540916982
2018-03-23,23.3.2018,3706.0,"3.749,00","3.704,00","3.729,05","0,58",1.242,4.631.476,KMB,0.02962471099306383
2018-03-26,26.3.2018,3720.0,"3.739,00","3.699,00","3.700,76","-0,76",1.261,4.666.654,KMB,0.029736713681128346
2018-03-27,27.3.2018,3700.0,"3.700,00","3.700,00","3.700,00","-0,02",2.273,8.410.100,KMB,0.029576709841036185
2018-03-28,28.3.2018,3600.0,"3.699,00","3.600,00","3.641,86","-1,57",1.440,5.244.282,KMB,0.02877669064057537
2018-03-29,29.3.2018,3600.0,"3.601,00","3.600,00","3.600,03","-1,15",858,3.088.830,KMB,0.02877669064057537
2018-03-30,30.3.2018,3622.0,"3.623,00","3.616,00","3.618,88","0,52",93,336.556,KMB,0.02895269486467675
2018-04-02,02.4.2018,3699.0,"3.699,00","3.652,00","3.698,38","2,20",377,1.394.291,KMB,0.029568709649031574
2018-04-03,03.4.2018,3705.0,"3.750,00","3.699,00","3.704,94","0,18",2.055,7.613.655,KMB,0.029616710801059223
2018-04-04,04.4.2018,3800.0,"3.806,00","3.768,00","3.800,08","2,57",2.559,9.724.396,KMB,0.030376729041496995
2018-04-05,05.4.2018,3794.0,"3.800,00","3.750,00","3.782,27","-0,47",695,2.628.681,KMB,0.030328727889469345
2018-04-10,10.4.2018,3750.0,"3.751,00","3.750,00","3.750,35","-0,84",100,375.035,KMB,0.029976719441266588
2018-04-11,11.4.2018,3800.0,"3.800,00","3.757,00","3.796,93","1,24",1.345,5.106.872,KMB,0.030376729041496995
2018-04-12,12.4.2018,3839.0,"3.839,00","3.800,00","3.810,48","0,36",896,3.414.188,KMB,0.03068873652967671
2018-04-13,13.4.2018,3899.0,"3.899,00","3.800,00","3.825,93","0,41",1.067,4.082.264,KMB,0.031168748049953197
2018-04-16,16.4.2018,3900.0,"3.920,00","3.862,00","3.900,95","1,96",3.232,12.607.884,KMB,0.031176748241957805
2018-04-17,17.4.2018,3900.0,"3.900,00","3.862,00","3.882,48","-0,47",4.692,18.216.589,KMB,0.031176748241957805
2018-04-18,18.4.2018,3752.0,"3.769,00","3.700,00","3.735,88","-3,78",320,1.195.482,KMB,0.029992719825275804
2018-04-19,19.4.2018,3800.0,"3.800,00","3.750,00","3.789,68","1,44",343,1.299.859,KMB,0.030376729041496995
2018-04-20,20.4.2018,3892.0,"3.892,00","3.768,00","3.877,73","2,32",447,1.733.347,KMB,0.03111274670592094
2018-04-23,23.4.2018,3900.0,"3.900,00","3.852,00","3.893,18","0,40",2.084,8.113.379,KMB,0.031176748241957805
2018-04-24,24.4.2018,3925.0,"3.925,00","3.900,00","3.923,59","0,78",5.190,20.363.447,KMB,0.031376753042073005
2018-04-25,25.4.2018,3926.0,"3.950,00","3.925,00","3.928,83","0,13",1.114,4.376.715,KMB,0.03138475323407761
2018-04-26,26.4.2018,4046.0,"4.046,00","3.950,00","3.997,38","1,74",4.344,17.364.610,KMB,0.03234477627463059
2018-04-27,27.4.2018,4299.0,"4.300,00","4.117,00","4.268,41","6,78",5.390,23.006.748,KMB,0.03436882485179644
2018-04-30,30.4.2018,4250.0,"4.250,00","4.249,00","4.249,77","-0,44",349,1.483.169,KMB,0.033976815443570646
2018-05-02,02.5.2018,4250.0,"4.251,00","4.249,00","4.250,41","0,02",3.195,13.580.045,KMB,0.033976815443570646
2018-05-03,03.5.2018,4250.0,"4.250,00","4.225,00","4.248,78","-0,04",2.795,11.875.335,KMB,0.033976815443570646
2018-05-04,04.5.2018,4250.0,"4.255,00","4.246,00","4.250,15","0,03",1.840,7.820.271,KMB,0.033976815443570646
2018-05-07,07.5.2018,4250.0,"4.250,00","4.250,00","4.250,00","0,00",433,1.840.250,KMB,0.033976815443570646
2018-05-08,08.5.2018,4200.0,"4.250,00","4.200,00","4.237,04","-0,30",1.483,6.283.528,KMB,0.03357680584334024
2018-05-09,09.5.2018,4180.0,"4.249,00","4.180,00","4.200,34","-0,87",2.026,8.509.885,KMB,0.03341680200324808
2018-05-10,10.5.2018,4200.0,"4.202,00","4.151,00","4.197,72","-0,06",1.694,7.110.930,KMB,0.03357680584334024
2018-05-11,11.5.2018,4199.0,"4.200,00","4.150,00","4.197,89","0,00",577,2.422.184,KMB,0.03356880565133563
2018-05-14,14.5.2018,4200.0,"4.200,00","4.101,00","4.186,46","-0,27",569,2.382.093,KMB,0.03357680584334024
2018-05-15,15.5.2018,4215.0,"4.215,00","4.199,00","4.202,53","0,38",1.422,5.976.004,KMB,0.03369680872340936
2018-05-17,17.5.2018,4300.0,"4.351,00","4.298,00","4.346,20","3,42",2.499,10.861.155,KMB,0.034376825043801046
2018-05-18,18.5.2018,4399.0,"4.400,00","4.350,00","4.373,93","0,64",3.945,17.255.150,KMB,0.03516884405225725
2018-05-21,21.5.2018,4300.0,"4.399,00","4.300,00","4.342,88","-0,71",257,1.116.121,KMB,0.034376825043801046
2018-05-22,22.5.2018,4300.0,"4.300,00","4.300,00","4.300,00","-0,99",974,4.188.200,KMB,0.034376825043801046
2018-05-29,29.5.2018,4360.0,"4.360,00","4.345,00","4.351,40","1,20",659,2.867.574,KMB,0.03485683656407754
2018-05-30,30.5.2018,4444.0,"4.444,00","4.370,00","4.401,19","1,14",1.102,4.850.112,KMB,0.03552885269246462
2018-05-31,31.5.2018,4440.0,"4.440,00","4.400,00","4.401,86","0,02",766,3.371.826,KMB,0.03549685192444618
2018-06-01,01.6.2018,4480.0,"4.500,00","4.401,00","4.467,90","1,50",1.977,8.833.042,KMB,0.03581685960463051
2018-06-04,04.6.2018,4600.0,"4.600,00","4.500,00","4.582,46","2,56",675,3.093.160,KMB,0.03677688264518348
2018-06-05,05.6.2018,4675.0,"4.698,00","4.600,00","4.661,81","1,73",1.263,5.887.860,KMB,0.037376897045529094
2018-06-06,06.6.2018,4750.0,"4.750,00","4.680,00","4.711,14","1,06",1.658,7.811.070,KMB,0.0379769114458747
2018-06-07,07.6.2018,4800.0,"4.840,00","4.750,00","4.802,10","1,93",1.183,5.680.890,KMB,0.03837692104610511
2018-06-08,08.6.2018,4800.0,"4.835,00","4.800,00","4.816,95","0,31",694,3.342.960,KMB,0.03837692104610511
2018-06-11,11.6.2018,4800.0,"4.800,00","4.799,00","4.799,99","-0,35",313,1.502.397,KMB,0.03837692104610511
2018-06-12,12.6.2018,4750.0,"4.770,00","4.749,00","4.757,00","-0,90",1.282,6.098.475,KMB,0.0379769114458747
2018-06-13,13.6.2018,4889.0,"4.900,00","4.765,00","4.854,46","2,05",1.257,6.102.057,KMB,0.03908893813451523
2018-06-14,14.6.2018,4900.0,"5.000,00","4.850,00","4.859,57","0,11",5.756,27.971.710,KMB,0.039176940246565914
2018-06-18,18.6.2018,5050.0,"5.050,00","4.911,00","5.003,67","2,97",2.453,12.273.995,KMB,0.040376969047257134
2018-06-19,19.6.2018,5153.0,"5.153,00","5.001,00","5.051,35","0,95",1.532,7.738.669,KMB,0.041200988823731764
2018-06-20,20.6.2018,5200.0,"5.250,00","5.200,00","5.209,45","3,13",1.547,8.059.016,KMB,0.04157699784794835
2018-06-21,21.6.2018,5252.0,"5.260,00","5.200,00","5.228,93","0,37",3.519,18.400.610,KMB,0.04199300783218797
2018-06-22,22.6.2018,5400.0,"5.400,00","5.254,00","5.322,64","1,79",1.842,9.804.295,KMB,0.04317703624886997
2018-06-25,25.6.2018,5499.0,"5.500,00","5.450,00","5.495,51","3,25",2.999,16.481.049,KMB,0.043969055257326174
2018-06-26,26.6.2018,5250.0,"5.400,00","5.250,00","5.327,89","-3,05",2.512,13.383.649,KMB,0.041977007448178755
2018-06-27,27.6.2018,5000.0,"5.250,00","5.000,00","5.105,39","-4,18",4.150,21.187.374,KMB,0.03997695944702673
2018-06-28,28.6.2018,5100.0,"5.100,00","4.800,00","4.954,49","-2,96",7.624,37.773.019,KMB,0.040776978647487534
2018-06-29,29.6.2018,5250.0,"5.280,00","5.196,00","5.239,64","5,76",1.945,10.191.095,KMB,0.041977007448178755
2018-07-02,02.7.2018,5400.0,"5.400,00","5.299,00","5.357,68","2,25",2.773,14.856.846,KMB,0.04317703624886997
2018-07-03,03.7.2018,5400.0,"5.630,00","5.400,00","5.476,19","2,21",1.771,9.698.330,KMB,0.04317703624886997
2018-07-04,04.7.2018,5360.0,"5.400,00","5.270,00","5.327,50","-2,72",2.235,11.906.973,KMB,0.042857028568685646
2018-07-05,05.7.2018,5280.0,"5.390,00","5.280,00","5.312,82","-0,28",2.234,11.868.850,KMB,0.04221701320831699
2018-07-06,06.7.2018,5299.0,"5.299,00","5.200,00","5.280,39","-0,61",1.556,8.216.284,KMB,0.042369016856404554
2018-07-09,09.7.2018,5300.0,"5.300,00","5.250,00","5.283,23","0,05",1.202,6.350.440,KMB,0.04237701704840916
2018-07-10,10.7.2018,5301.0,"5.301,00","5.300,00","5.300,33","0,32",1.526,8.088.300,KMB,0.04238501724041377
2018-07-11,11.7.2018,5349.0,"5.349,00","5.299,00","5.300,56","0,00",797,4.224.550,KMB,0.042769026456634954
2018-07-12,12.7.2018,5300.0,"5.300,00","5.300,00","5.300,00","-0,01",143,757.900,KMB,0.04237701704840916
2018-07-13,13.7.2018,5280.0,"5.300,00","5.251,00","5.279,71","-0,38",4.479,23.647.823,KMB,0.04221701320831699
2018-07-16,16.7.2018,5200.0,"5.200,00","5.151,00","5.199,76","-1,51",1.223,6.359.306,KMB,0.04157699784794835
2018-07-17,17.7.2018,5031.0,"5.199,00","5.031,00","5.057,09","-2,74",1.020,5.158.229,KMB,0.04022496539916958
2018-07-18,18.7.2018,5140.0,"5.150,00","5.050,00","5.100,28","0,85",360,1.836.100,KMB,0.041096986327671864
2018-07-19,19.7.2018,5170.0,"5.170,00","5.101,00","5.161,14","1,19",360,1.858.010,KMB,0.0413369920878101
2018-07-20,20.7.2018,5194.0,"5.197,00","5.179,00","5.182,91","0,42",297,1.539.324,KMB,0.0415289966959207
2018-07-23,23.7.2018,5148.0,"5.148,00","5.081,00","5.098,98","-1,62",41,209.058,KMB,0.041160987863708726
2018-07-24,24.7.2018,5200.0,"5.200,00","5.180,00","5.195,78","1,90",969,5.034.708,KMB,0.04157699784794835
2018-07-25,25.7.2018,5201.0,"5.201,00","5.200,00","5.200,16","0,08",559,2.906.890,KMB,0.041584998039952956
2018-07-26,26.7.2018,5249.0,"5.250,00","5.202,00","5.247,77","0,92",272,1.427.394,KMB,0.04196900725617415
2018-07-27,27.7.2018,5230.0,"5.250,00","5.202,00","5.225,21","-0,43",438,2.288.644,KMB,0.04181700360808659
2018-07-30,30.7.2018,5150.0,"5.200,00","5.150,00","5.196,06","-0,56",127,659.900,KMB,0.04117698824771794
2018-07-31,31.7.2018,5250.0,"5.250,00","5.250,00","5.250,00","1,04",467,2.451.750,KMB,0.041977007448178755
2018-08-01,01.8.2018,5200.0,"5.250,00","5.200,00","5.235,44","-0,28",1.734,9.078.260,KMB,0.04157699784794835
2018-08-03,03.8.2018,5180.0,"5.180,00","5.180,00","5.180,00","-1,06",27,139.860,KMB,0.04141699400785619
2018-08-06,06.8.2018,5191.0,"5.191,00","5.085,00","5.170,89","-0,18",786,4.064.318,KMB,0.04150499611990687
2018-08-07,07.8.2018,5200.0,"5.200,00","5.151,00","5.168,36","-0,05",380,1.963.976,KMB,0.04157699784794835
2018-08-08,08.8.2018,5201.0,"5.250,00","5.190,00","5.202,21","0,65",980,5.098.169,KMB,0.041584998039952956
2018-08-09,09.8.2018,5201.0,"5.249,00","5.200,00","5.210,25","0,15",660,3.438.762,KMB,0.041584998039952956
2018-08-10,10.8.2018,5200.0,"5.210,00","5.200,00","5.204,77","-0,11",688,3.580.880,KMB,0.04157699784794835
2018-08-13,13.8.2018,5200.0,"5.200,00","5.200,00","5.200,00","-0,09",110,572.000,KMB,0.04157699784794835
2018-08-14,14.8.2018,5200.0,"5.200,00","5.200,00","5.200,00","0,00",1.372,7.134.400,KMB,0.04157699784794835
2018-08-15,15.8.2018,5200.0,"5.200,00","5.199,00","5.199,81","0,00",584,3.036.690,KMB,0.04157699784794835
2018-08-16,16.8.2018,5200.0,"5.200,00","5.150,00","5.193,27","-0,13",364,1.890.350,KMB,0.04157699784794835
2018-08-17,17.8.2018,5160.0,"5.199,00","5.151,00","5.168,81","-0,47",175,904.542,KMB,0.041256990167764025
2018-08-20,20.8.2018,5150.0,"5.179,00","5.150,00","5.151,97","-0,33",501,2.581.136,KMB,0.04117698824771794
2018-08-21,21.8.2018,5150.0,"5.150,00","5.105,00","5.139,54","-0,24",554,2.847.304,KMB,0.04117698824771794
2018-08-22,22.8.2018,5130.0,"5.150,00","5.110,00","5.136,80","-0,05",1.955,10.042.440,KMB,0.04101698440762578
2018-08-23,23.8.2018,5150.0,"5.155,00","5.107,00","5.149,03","0,24",211,1.086.445,KMB,0.04117698824771794
2018-08-24,24.8.2018,5190.0,"5.190,00","5.185,00","5.189,42","0,78",215,1.115.725,KMB,0.041496995927902264
2018-08-27,27.8.2018,5170.0,"5.170,00","5.150,00","5.153,13","-0,70",83,427.710,KMB,0.0413369920878101
2018-08-29,29.8.2018,5149.0,"5.150,00","5.148,00","5.148,77","-0,08",350,1.802.070,KMB,0.04116898805571333
2018-08-30,30.8.2018,5149.0,"5.149,00","5.149,00","5.149,00","0,00",100,514.900,KMB,0.04116898805571333
2018-08-31,31.8.2018,5145.0,"5.145,00","5.135,00","5.137,59","-0,22",538,2.764.025,KMB,0.0411369872876949
2018-09-03,03.9.2018,5157.0,"5.157,00","5.136,00","5.147,97","0,20",472,2.429.840,KMB,0.0412329895917502
2018-09-04,04.9.2018,5148.0,"5.150,00","5.148,00","5.149,63","0,03",1.368,7.044.700,KMB,0.041160987863708726
2018-09-05,05.9.2018,5150.0,"5.150,00","5.150,00","5.150,00","0,01",183,942.450,KMB,0.04117698824771794
2018-09-06,06.9.2018,5150.0,"5.151,00","5.150,00","5.150,61","0,01",196,1.009.520,KMB,0.04117698824771794
2018-09-07,07.9.2018,5150.0,"5.151,00","5.150,00","5.150,28","-0,01",1.203,6.195.783,KMB,0.04117698824771794
2018-09-10,10.9.2018,5150.0,"5.150,00","5.150,00","5.150,00","-0,01",8,41.200,KMB,0.04117698824771794
2018-09-11,11.9.2018,5150.0,"5.150,00","5.150,00","5.150,00","0,00",358,1.843.700,KMB,0.04117698824771794
2018-09-12,12.9.2018,5150.0,"5.150,00","5.137,00","5.149,90","0,00",641,3.301.085,KMB,0.04117698824771794
2018-09-13,13.9.2018,5155.0,"5.155,00","5.155,00","5.155,00","0,10",10,51.550,KMB,0.04121698920774098
